country,unit,date,events,carefacilities,retailgastro,publicplaces,mobilityint,daycare,schools,universities,publicoffices,publictransport,lockdown,casemanagement,recommendations
CH,SH,2020-04-06,6,2,2,1,1,0,1,1,0,1,1,1,1
CH,SO,2020-04-06,6,2,2,1,1,1,1,1,1,1,1,1,1
CH,SZ,2020-04-06,6,2,2,1,1,0,1,1,1,1,1,1,1
CH,TG,2020-04-06,6,0,2,1,1,0,1,1,1,1,1,1,1
CH,TI,2020-04-06,6,0,2,1,1,0,1,1,1,1,1,1,1
CH,UR,2020-04-06,6,2,2,1,1,0,1,1,0,1,1,1,1
CH,VD,2020-04-06,6,2,2,1,1,0,1,1,0,1,1,1,1
CH,VS,2020-04-06,6,2,2,1,1,1,1,1,1,1,1,1,1
CH,ZG,2020-04-06,6,2,2,1,1,0,1,1,1,1,1,1,1
CH,ZH,2020-04-06,6,2,2,1,1,0,1,1,0,1,1,1,1
